"Region_number","Region","W-Median-2016","I-Gini-2016","W-Median-2018","I-Gini-2018","W-Median-2021","I-Gini-2021","I-S8020-2016","I-P9010-2016","I-P9050-2016","I-P5010-2016","I-Palma-2016","I-S8020-2018","I-P9010-2018","I-P9050-2018","I-P5010-2018","I-Palma-2018","I-S8020-2021","I-P9010-2021","I-P9050-2021","I-P5010-2021","I-Palma-2021","GHG-Energy-2016","GHG-Industry-2016","GHG-Residential-2016","GHG-Tertiary-2016","GHG-Waste-2016","GHG-Road-2016","GHG-Other_Transp.-2016","GHG-Int._Transp.-2016","GHG-Agriculture-2016","GHG-Total-2016","GHG-Energy-2018","GHG-Industry-2018","GHG-Residential-2018","GHG-Tertiary-2018","GHG-Waste-2018","GHG-Road-2018","GHG-Other_Transp.-2018","GHG-Int._Transp.-2018","GHG-Agriculture-2018","GHG-Total-2018","GHG-Energy-2021","GHG-Industry-2021","GHG-Residential-2021","GHG-Tertiary-2021","GHG-Waste-2021","GHG-Road-2021","GHG-Other_Transp.-2021","GHG-Int._Transp.-2021","GHG-Agriculture-2021","GHG-Total-2021"
"241200807","CC Aveyron Bas Ségala Viaur",18214,0.2498321864,19090,0.254,20160,0.266,1.94558365335845,2.94125141562854,1.71107389919842,1.71895054737637,1.86828590840061,1.97263313609467,2.90295748613678,1.64536406495547,1.76432532347505,1.80933179723502,1.98284488920658,2.90192644483363,1.64384920634921,1.76532399299475,1.83906770255272,0.106325080058485,0.492750766589309,0.605022775051132,0.33958573168772,0.0436493509575014,2.27289631002714,0,0,10.9870955758947,14.847325590266,0.0938616814639865,0.357546929106982,0.506954277963337,0.324469114211555,0.0340552115131572,2.24258293903178,0,0,10.4603746354482,14.019844788739,0,0.909855386489889,0.9976226196272,0.261572241280831,0.00174845325845169,3.04653542915294,0,0,12.0098813824467,17.227215512256
"241200906","CC Larzac et Vallées",18603.3333333333,0.2434690565,19090,0.247,20610,0.242,1.93041148282801,2.92848742609508,1.62856118975094,1.79820533887519,1.80926029142448,1.96009036144578,2.99811676082863,1.66788894709272,1.79755178907721,1.8500871586287,1.91839557399723,2.81028667790894,1.61717612809316,1.73777403035413,1.78521692554901,0.208578718248904,0.975540907368667,0.785507553930584,0.652812556291513,0.0437239759757609,9.1377618412892,0.0326413049251298,0,10.2649660222875,22.1015328803172,0.162140125579341,0.625036553423088,0.624208450985827,0.629012239117972,0.0345923665582214,7.92194022313348,0.0226743590962189,0,8.88276489940839,18.9023692173025,0.0030178547155941,0.980677876041756,1.0316012144465,0.541637480483531,0.00372959676514572,6.53649327330693,0.0201301697927082,0,8.26493730171847,17.3822247672706
"241200914","CC de la Muse et des Raspes du Tarn",18858,0.2430996161,19290,0.246,20570,0.239,2.01625252722885,3.04433713784021,1.65486796054725,1.83962540239977,1.850612769322,1.96162361623616,2.92037037037037,1.63504406428201,1.78611111111111,1.8168202764977,1.94526315789474,2.91316025067144,1.58191541079242,1.84153983885407,1.75323275862069,0.0670399267499228,0.309014234567647,0.60835828058356,0.3799557852425,0.0489199037790245,5.51347320099183,0.011749024364407,0,9.46982574418005,16.4083361004589,0.0579788615815499,0.222876287848172,0.505202272726569,0.345138108823266,0.0341489109956285,5.31695090369803,0.00903539114693358,0,9.06209198073869,15.5534227175588,0.0468966628486194,0.327901632494062,1.00410155768416,0.281286334801037,0.0023692843902161,5.17494450565637,0.00908338197334824,0,10.7083798819384,17.5549632417862
"241300375","CC Vallée des Baux-Alpilles (CC VBA)",21473.8695652174,0.3164832515,22630,0.33,24540,0.38,2.2374488483573,3.62020156614703,1.89230034885675,1.91312207300189,2.11552534722851,2.25550366911274,3.70205479452055,1.91073795846222,1.9375,2.14271555996036,2.22344996930632,3.66455696202532,1.88753056234719,1.94145569620253,2.12087912087912,0.0773085085790106,0.355311314791176,0.67839537209904,0.344478089429169,0.0181812906838889,1.47546123682935,0.00873917551938483,0,0.749870389398401,3.70774537732942,0.0671514166552522,0.253062075410256,0.578983084771641,0.378975804188965,0.0186438410243269,1.42542669685325,0.00821803896044488,0,0.735273362780628,3.46573432064476,0.00387337819443745,0.66561930131158,0.794681924574432,0.341569913785524,0.00341834369728202,3.87968076249362,0.00757675198620795,0,0.577870752123118,6.27429112816621
"241300417","CA d'Arles-Crau-Camargue-Montagnette",18396.5517241379,0.2790836308,19220,0.284,20480,0.284,2.20882905615806,3.44529538176302,1.77780599812559,1.93794788936225,2.00490072540272,2.22427652733119,3.43131313131313,1.76742976066597,1.94141414141414,2.00412979351032,2.2338648443432,3.38651471984805,1.7412109375,1.94491927825261,1.97234513274336,0.229034602079349,1.29591282908044,0.763319423353829,0.446786201284991,0.457464020629565,3.19707275219316,12.3866643872674,0,2.00265976188678,20.7789139777755,0.179418739870918,0.302141037803855,0.677169279394759,0.444135557007227,0.0166784001188622,3.17807053888884,12.9699728393567,0,1.95001974174999,19.7176061341912,0.0960139657753356,1.48077897479431,0.829445814247147,0.479593042184125,0.00689065323176175,4.12477732402542,14.2086023874955,0,1.42175249885021,22.6478546606038
"241400415","CC Cœur Côte Fleurie",20632.1739130435,0.3282028316,21580,0.329,23200,0.347,2.26607334419325,3.68701362306512,2.00946671162248,1.83482194640993,2.24288161572446,2.2537517053206,3.7179269328802,2.02780352177943,1.83347493627867,2.27206645898235,2.2428662016487,3.70819935691318,1.98836206896552,1.86495176848875,2.22206165703276,0.0500182647862544,0.232009553711673,2.0888310780973,0.965072206178153,0.178923384654194,2.70473304442316,0.0605659616581765,0.385875456421474,1.06689373535299,7.73292268528338,0.0444238330503689,0.170842057939282,1.83006311490762,0.682535172845264,0.0232380671455099,2.67824355387262,0.0626662403608537,0.410768130811414,1.05920611067399,6.96198628160691,0.0100799448437251,0.587063753676877,2.66967117687476,0.645407688420836,0.0151586160751187,2.20286380129118,0.0333445633583445,0.161395462618218,0.675123900944803,7.00010890810386
"241400514","CC du Pays de Falaise",19602.5,0.2270794255,20630,0.226,21920,0.238,1.83122952739359,2.65172807769209,1.57865918462781,1.67973436161097,1.73481705721867,1.80494321977288,2.58870967741935,1.55598642753272,1.66370967741935,1.70653907496013,1.78699690402477,2.60836501901141,1.56478102189781,1.66692015209125,1.69634025717112,0.0911989082895156,0.433477891869653,0.803671382326,0.392928629040893,0.0259522979117826,2.76350085928343,0.0277556103305598,0,4.29958750084146,8.83807307989329,0.0808120186786561,0.31239797516942,0.801452772668512,0.369833036008881,0.027632914439824,2.73294044955702,0.0266260625222881,0,4.319940834714,8.6716360637586,0.000734045995269423,0.385665039352667,1.5290878700739,0.386060046554869,0.00449446015554363,4.38658805369129,0.0248275934059085,0,4.11728201830884,10.8347391275383
"241400555","CC de Bayeux Intercom",20863,0.2572691749,21890,0.258,23270,0.262,1.94880234103005,2.90459970646064,1.67582162999888,1.73323917919747,1.84538512966677,1.93496458467482,2.89693154996066,1.68204659661946,1.72226593233674,1.85118149824032,1.89354066985646,2.84315169366716,1.65921787709497,1.71354933726068,1.81182543406851,0.134813801903738,0.822836428402074,0.957402104223934,0.627169167904773,0.834536860824651,1.76516253435322,0.00652281282612258,0,2.24864084055746,7.39708455099597,0.118861398560919,0.632906854299385,0.870613656363333,0.452328294172545,0.384879408057289,1.72862685091387,0.00504568760558147,0,2.25601902937791,6.44928117935083,0.00964182340348687,0.613396216068057,1.63399021854121,0.46895387900688,0.00699114782229104,1.85071929637664,0.00426488587882648,0,2.1969931570665,6.7849506241639
"241400860","CC Cœur de Nacre",22947.3333333333,0.2608420098,24230,0.261,25860,0.262,2.03732953871695,3.03758252920264,1.73760204526307,1.74814626714068,1.91680287151876,1.98429319371728,3.03113685734975,1.72761040033017,1.75452570601014,1.91228871630882,1.95155144256941,2.9267965077233,1.68522815158546,1.7367360644728,1.86558219178082,0.0628174747389838,0.296978605468925,1.2606976111033,0.40040835230789,0.0580836098255419,0.939067520566424,0,0,0.682967531433803,3.70102070544486,0.0551885083736184,0.215063285148739,1.0881628995352,0.371079716337416,0.0222670888491585,0.915657068591753,0,0,0.684570329625097,3.35198889646098,0,0.252113974171286,1.91857391179364,0.370288427138406,0.0102234416732076,1.00941494544009,0,0,0.351940353916925,3.91255505413355
"241400878","CC Terre d'Auge",21114,0.2718127817,22120,0.275,23780,0.287,1.98014506802153,3.04480945765574,1.76467430772631,1.72542289776906,1.94018607234604,1.9860494610019,3.0471327572663,1.75361663652803,1.7376276512176,1.93273542600897,1.95215869311552,3.04338394793926,1.7699747687132,1.71945046999277,1.94500924214418,0.0689177706969251,0.318123418434949,0.786864422388802,0.426270841182139,0.0282389542182072,8.05758717496176,0.0128713700429501,0,5.01155527746061,14.7104292293863,0.0606297255024933,0.229829988971667,0.677584202898237,0.361402219975241,0.0295454151433066,7.92170000230869,0.00993477692293507,0,4.9552205523283,14.2458468840509,0.00445669085931594,0.333651022992392,1.46655273614248,0.350190139938679,0.00182065629592565,8.17277065406869,0.00821501189489836,0,4.29438289633032,14.6320398085227
